@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0-V

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-9.10096,-10.919922,5.327202,-4.073632,1.329878,0.044455,-8.926147,-6.767708,-0.331623,-4.18187,0.088703,1.643391,2.446815,2.69567,-1.851611,3.662479,-1.664618,-0.126791,0.475054,2.270572,-0.524276,-0.51983,1.799214,-0.087487,-0.176726,-0.440506,1.830089,-1.33302,-0.04236,-1.717044,-1.587029,1.925677,1.505118,-0.383084,-0.043023,-1.543504,-1.423028,0.463963,0.75592,1.189595,-0.188699,0.305901,0.397677,-0.655365,-0.948758,0.049947,0.498487,-1.430496,0.021627,0.658856,-1.915136,0.682637,1.460278,-0.19875,0.216685,-1.173255,0.292669,-1.595118,-0.301181,-1.328821,-0.8884,-0.86922,0.986946,0.457894,1
-7.131552,-6.585248,4.986134,-2.178742,3.347393,4.79187,-8.831023,-8.382359,-3.469466,2.91671,-0.063884,0.964904,1.253626,1.653107,2.184513,3.26164,2.266331,-1.176316,-0.240619,3.768118,-3.662568,-0.868885,3.34873,-0.541128,0.010652,1.056828,-0.050642,-0.396278,0.638489,-0.403801,-1.173389,-0.013978,-1.728134,-1.288822,0.347796,-1.287506,-0.380916,-0.654403,1.217893,-1.054495,-0.929164,-0.406427,0.625169,-0.180419,0.469466,1.213452,0.826044,-0.541425,0.763354,-0.229824,-1.862247,0.228501,0.577974,-0.707746,-0.016564,-0.426538,-0.329789,-0.835816,-0.37648,1.390248,-0.756368,-1.003463,0.295609,-2.130832,1
-11.245212,-9.034252,8.718078,-2.716827,1.975579,-0.487209,-4.13074,0.428615,3.730817,-1.141945,-3.910721,1.475504,1.238485,0.768774,-2.468803,-1.648434,0.579949,1.077629,-0.025003,0.749226,-2.084465,0.301474,-0.933852,3.554009,1.367171,-0.839838,1.269186,-0.483364,-4.107315,-0.077824,0.359802,2.533936,-2.851992,-1.123155,0.546106,0.451376,1.928147,2.500389,-0.766103,-2.251038,-0.630435,0.056991,2.276128,-0.255027,0.200721,-1.359071,-1.431428,-1.634781,-1.547865,1.25686,-0.345492,-1.364077,0.406974,-0.734217,-0.080674,-0.32211,0.570881,1.115701,0.834313,0.034144,0.745814,1.685709,0.009622,0.632786,1
-9.539364,-9.763666,2.763091,0.349349,2.042625,3.24301,-10.387005,-2.574663,0.205726,-3.45424,-2.612809,-1.284013,1.307484,-1.871088,-2.656494,2.223937,-0.77636,-1.121609,1.897954,1.788052,-1.318947,-1.11264,4.002652,-0.200516,-2.693779,-0.244544,1.510097,0.125598,1.295646,-0.162813,-0.19051,3.261675,0.013473,-0.411258,0.073554,-0.582558,-1.980951,-0.163525,0.680253,0.635941,0.491702,0.335269,0.794977,0.283018,0.371161,-1.874691,-1.510353,-0.705214,-0.90441,0.259227,-1.693911,-0.404177,0.324128,-2.411342,0.157809,0.90745,1.109187,-1.756922,-0.793953,0.157633,-0.357626,0.75423,1.060695,0.215651,1
-6.520639,-5.324701,-0.361067,-1.274929,2.066842,0.340494,-10.693267,-2.128957,3.16822,-5.971109,-1.468788,1.246859,3.764331,1.792244,-3.828407,-3.648777,1.982723,0.215776,3.291606,4.045732,-1.080731,-1.441243,-0.719168,0.82478,-1.905538,0.327366,2.487598,0.006562,1.444823,-1.184696,0.353565,0.94884,-0.360909,0.042747,0.362413,2.045361,-0.888796,-2.838242,1.770922,-0.798206,-0.249332,0.060711,2.161591,0.106983,0.506456,-0.378997,-1.628706,-1.40173,-0.686828,0.24226,-1.882467,-0.559684,0.164715,-0.157365,0.686943,1.902313,-0.999104,-2.06333,0.429995,1.943454,1.155498,0.285949,-0.216331,-0.564191,1
-12.064693,-4.651929,3.988209,-1.146536,3.53083,4.371268,-7.183374,-0.251325,-2.019537,0.10625,-4.568875,1.263212,2.20873,1.382455,-1.180207,-1.365262,0.794127,-2.294129,-1.525477,2.525105,-4.918234,2.686552,3.127573,-0.578239,-1.556833,-0.081426,3.431868,-1.207483,-0.348692,-0.614959,-3.15074,-1.294237,-0.407076,-1.135138,-0.385725,-0.223301,0.758584,-0.129297,-0.925681,-1.80358,-0.791322,0.533751,-1.395663,-1.154761,-0.701149,2.455848,-0.247208,-0.144985,1.870354,1.805245,-0.047068,-1.463549,0.246925,-0.302901,-0.042039,-0.113005,-0.842705,-0.448163,-0.153459,-1.151163,-0.282497,-1.125361,1.221392,-1.544023,1
-4.119866,-2.741432,-3.424704,-0.907628,1.384388,6.845252,-10.457486,-2.667295,-1.483188,1.041831,-2.732719,3.908942,1.209299,1.961027,-1.021791,-1.491277,2.240529,-3.579343,3.740328,5.420591,-0.806697,1.135862,-0.229524,1.570972,2.863056,0.744023,2.443623,-0.966894,-2.787835,0.881763,-0.600866,-1.637964,-1.488507,-0.682387,-0.352881,-1.918684,-0.867015,-1.584829,0.215139,-1.885054,-0.456261,-0.506494,0.854023,0.695528,-1.036044,-0.155409,0.607886,0.495868,0.086293,0.051258,-0.09622,-1.180073,0.578863,-0.005909,1.07126,0.524095,0.248891,-1.351191,1.542102,-0.179875,-0.507924,-0.96639,-0.777017,-1.464566,1
-9.631238,-9.771574,3.159517,-3.059596,3.176156,3.289995,-6.200822,-5.204792,2.164696,-0.356961,-1.13374,-0.001439,3.77559,-0.176233,-3.975382,-3.233992,0.500577,-0.547534,3.058026,3.674445,-1.591624,-0.964935,-1.831075,0.737584,0.092013,-0.036122,2.49062,-1.58329,-1.764398,-2.890535,-0.641312,1.0463,-1.14109,1.084471,1.02005,1.158275,0.523224,-1.024216,0.162061,-3.356021,-1.631651,1.011258,1.782256,0.451898,-0.075317,0.014588,-1.883685,-1.406184,0.541114,0.105682,0.016122,1.036973,1.483721,-0.425071,0.860633,0.844865,-0.299759,0.037585,-0.157151,-1.246449,-0.038717,1.402618,0.173258,0.145307,1
-11.422048,-6.341726,7.499922,-3.035047,5.366914,5.96836,-4.215679,-4.756696,-0.315554,2.42339,-2.050685,2.541631,1.885572,1.126135,-1.319168,2.097141,0.993333,-1.633378,-3.873416,2.57962,-5.565076,0.722952,4.190059,1.07631,-1.062811,1.225869,1.6194,1.02644,1.719492,0.314287,-1.398206,0.062555,1.260298,1.384223,1.076024,-1.961109,-0.422342,0.977802,-0.537709,-1.270629,0.342056,1.108038,1.018108,0.51314,2.610632,0.426001,0.096048,0.830099,0.548336,-0.509266,-0.179245,-0.441748,1.648632,0.510528,0.319406,-1.003263,0.812614,0.339601,-0.136956,-1.215548,0.02313,-0.30288,1.076799,-1.313085,1
-11.192193,-0.903753,1.019519,-1.748739,1.845935,5.781363,-5.644184,-2.171928,-2.927638,1.967816,-0.696094,4.84042,-2.465309,3.450452,1.560366,-0.397171,1.849907,-3.223463,0.210315,3.700107,-4.556677,4.172823,4.514273,2.423358,-0.604532,1.55643,2.135894,0.11062,0.504267,0.181261,-4.03016,-0.048132,-0.875217,-1.881276,-0.77746,-2.61774,0.239581,-0.294697,-0.728374,1.470157,0.965669,0.027886,0.8212,-1.529567,-0.209766,0.877563,-0.455071,0.025484,1.553696,-0.584251,-0.051488,-1.099865,0.261202,-1.358338,-0.628604,0.998856,-0.011773,-0.445563,-0.129445,0.381847,-0.02618,0.271251,-0.167589,-1.739292,1
-10.278704,-5.980656,7.350559,-1.796785,2.050553,-0.429278,-5.346301,2.243105,1.884169,-3.005696,-2.199162,3.065274,-1.256473,7.881581,-3.670441,-1.14878,-3.531452,-0.364699,-4.644446,-0.050284,2.402359,2.936437,2.310851,0.265097,1.656416,0.411467,3.762713,-3.042929,-2.797143,1.280635,-1.304697,1.223985,0.784685,-0.001722,0.860769,-4.478343,0.475746,-0.851487,0.428949,-0.992849,-0.655116,0.441558,1.485614,0.365193,-0.095196,0.707391,1.123155,0.549586,1.365576,0.390811,0.182536,0.896511,1.755958,0.123492,-0.050637,-1.307262,0.930484,-0.564528,0.53739,-0.872631,1.437076,0.043232,0.768048,-0.827039,1
-11.135334,-0.324792,6.402208,-0.816656,2.283856,2.919752,-6.93382,-3.357405,0.060059,-1.925135,-0.849366,4.733548,-1.147629,3.948008,0.073389,-1.039401,3.427192,-3.109051,-3.156977,3.965675,-0.603195,2.376288,5.091353,1.804705,1.076477,1.294646,4.584943,0.432319,0.113483,1.039252,-2.635746,-0.622751,1.32836,-0.336477,0.628018,-1.329149,-0.567581,-0.820653,0.738546,-1.323631,-0.641435,0.46937,0.373524,-0.396967,0.575556,0.541698,-0.667459,-0.221053,0.160605,0.679034,-0.686656,-1.114662,-0.715479,0.608602,-1.041317,0.197651,-0.086064,-1.072393,0.755483,-0.072048,0.650323,-0.118698,0.244787,-1.169035,1
-8.93815,-10.162358,7.673851,-2.062837,3.603002,1.420456,-5.617329,-1.717457,-0.541711,-4.808966,-1.734566,2.220553,1.634464,-2.566756,-0.424266,-0.034784,1.717983,3.118531,0.83384,2.795737,-2.197593,-1.573107,2.373886,3.328121,-0.491269,-0.978286,2.429224,-0.477686,-0.38308,0.71547,0.208503,0.59609,-3.253469,-1.004359,1.314786,1.358174,-1.322668,0.831903,-0.359531,0.201379,-0.459928,0.150158,3.962953,0.985884,-0.526195,-1.000909,-1.373588,-2.407067,-0.889014,-0.322064,-0.379706,-1.534874,-0.495228,0.345722,0.228233,0.292172,-0.417064,1.232189,0.649148,-0.53601,-0.226994,2.097857,0.727177,1.550319,1
-11.684472,-1.074113,4.575346,-1.395412,3.710644,8.711508,-3.84175,-1.887863,-2.104464,2.556904,-0.801431,5.940557,0.179445,1.914666,2.759055,1.311998,0.219216,-2.274856,-0.171013,3.517655,-5.83197,3.422006,4.140864,0.696007,0.563004,0.68862,1.339334,-0.547832,1.356678,1.199915,-3.126586,0.646696,0.42954,-1.802427,0.071319,-0.424944,1.307281,0.222077,0.042325,0.121309,0.370857,2.426657,1.258796,-0.982959,-1.009071,0.515909,-0.863333,-1.081506,1.299608,0.741759,-0.263467,-1.077087,1.473572,0.749925,1.281996,-0.623309,0.175314,-1.435688,1.72664,-1.425677,0.507981,0.325284,1.350831,-2.005842,1
-14.439226,-8.379793,2.176014,-2.994944,1.054546,5.625429,-4.726861,-1.320786,-0.973946,1.800475,-1.810086,2.248107,-1.274125,3.393773,-0.327616,2.94633,-3.423192,-0.041367,-1.558106,1.571098,-4.786118,-0.163927,0.361275,-0.943429,1.012866,-0.719189,0.097354,-3.813801,-0.638719,1.653344,-1.447635,-0.739524,3.272659,-0.207655,0.66987,0.003697,-1.569813,0.939169,1.154379,2.279358,1.527381,0.150018,1.209769,-0.877242,-1.734399,2.134725,-0.488592,-1.467246,-0.764037,-0.729531,-1.091598,-0.459278,0.245561,1.968797,-0.146521,-2.471961,0.201877,-0.390656,0.900239,-0.699404,-0.641845,-0.188489,3.145101,-1.134027,1
-6.44888,0.69999,0.860754,-0.936289,2.260529,4.565012,2.966974,1.06116,-0.924324,2.23116,0.294219,8.20604,-2.568613,4.449204,2.45929,-2.557829,2.040656,0.423083,2.027423,4.826844,-1.350447,2.500167,7.590448,4.489654,2.378414,0.973656,6.564666,-0.585985,0.005505,1.456272,-2.435758,1.36089,-1.607567,-2.288784,0.22777,-3.156783,-0.732814,-0.634091,0.016404,2.070582,-0.598001,0.343787,1.731017,-1.640483,-0.634628,1.452052,0.768978,0.379584,1.485574,-1.267347,1.936939,-3.5814,2.679188,-0.464593,1.074674,-1.066236,-0.102023,1.247759,1.340776,0.448844,-0.239659,-0.969197,1.750265,-1.66658,1
-9.785072,-15.478086,4.590398,-2.571007,1.234675,1.545663,-5.501803,-5.163658,-1.727288,-1.559346,-0.337774,-1.03223,0.197257,-2.055312,-1.177134,3.264165,-5.51394,-0.37007,0.310346,-0.19358,-0.308595,0.049778,2.021391,-1.206584,-4.340449,0.598076,-0.645296,0.759989,-0.050534,-0.304484,-2.832655,1.415829,1.805962,0.233346,1.21326,-0.227093,-1.218646,0.712562,0.73411,-0.400404,-0.274083,0.501263,-0.113304,0.203749,0.911609,-0.182872,0.737352,-1.561097,-0.398163,-0.78825,-0.5579,0.745039,-0.613429,0.987234,0.338919,0.31241,1.597863,0.321427,-0.299562,-0.391392,-0.933539,0.707141,1.023086,-0.657042,1
-7.651791,-4.774978,-0.010277,-3.202527,-2.28667,1.855764,-8.81108,-2.990895,-0.288616,5.47986,-4.080112,3.708562,-3.303902,3.963214,-0.27663,-2.419456,1.612978,-0.163246,3.591716,3.565592,-3.2033,0.069081,-0.339365,0.006686,-0.671688,1.876663,1.714004,-2.122488,-2.705292,-0.639221,-1.936257,0.350275,-0.557145,0.240763,-1.707499,-0.513612,1.726379,0.75351,-0.361517,-1.277715,-2.112275,-0.881173,1.11036,0.720001,-0.747921,0.914123,-1.062568,-0.32617,-0.427728,0.832664,1.027045,0.4126,0.255954,-2.347157,1.41531,0.1741,-1.123528,1.837509,0.071276,-0.266423,0.691163,0.873732,1.015205,-1.261937,1
-6.689773,-8.780067,4.222182,-2.298122,0.508498,7.034668,-6.942485,-6.551571,-2.846272,4.262977,-2.733128,0.196455,3.178116,1.935525,-1.869392,3.680017,-5.043293,-1.573012,1.52774,2.402726,-2.975193,0.302761,0.159705,-0.068478,-0.536544,0.986077,-0.621348,-0.012104,0.112971,0.775685,-1.855526,-0.551053,0.900137,1.994692,1.103122,0.211018,-0.63858,0.103546,-0.760543,1.520509,-0.451592,0.255877,1.74027,-3.007199,-0.424631,0.184439,1.888544,0.530839,-0.369251,-1.127028,-0.463944,-3.028126,1.076804,-2.37079,-1.005005,-2.088886,-0.1327,-0.228034,0.512083,0.196676,-0.734079,0.600886,1.335911,0.318871,1
-13.271046,-5.629955,1.520209,0.393314,0.820596,1.365993,-12.853765,-2.156886,0.918966,-0.872626,2.028668,-0.017518,-1.495127,1.551427,-0.565697,2.404783,1.775432,1.685511,-0.741837,1.92041,-1.371823,-0.160996,1.887931,-0.475855,-0.783281,1.592468,1.968449,-0.315513,0.260232,-0.739644,0.825581,-0.736865,0.233028,-2.098595,0.233835,-0.626376,-1.277462,-0.483946,1.46401,0.077106,0.859056,-1.005335,0.176951,-1.05514,0.085039,-0.612645,-0.442947,-1.450597,-0.370952,-0.566345,-0.422968,0.205989,0.233208,-1.256909,-0.943458,-0.011267,-0.669242,-2.807563,-1.902797,-0.611608,-0.425747,-1.816421,0.446921,-0.964413,1
-13.785731,-4.353493,6.269879,-1.524487,4.354269,2.273302,-7.127673,-3.304164,0.049409,0.224709,-0.845218,2.374213,-0.044996,2.386616,0.06398,0.81292,3.443942,-3.019645,-3.421687,3.924565,-1.823891,1.29453,5.065529,0.854119,-0.265548,-0.328524,1.903875,1.009866,0.851597,1.112368,-1.484303,-0.864559,0.153787,-0.099017,0.017521,-0.748321,-0.056734,0.373123,-0.6641,-0.110422,0.527298,-0.508655,-0.2866,-0.677438,1.135746,1.242204,1.045281,-0.221212,0.195599,0.249771,-0.599618,-1.078527,-0.804415,-0.43815,-1.364378,0.276484,-1.130543,-0.924865,-1.601231,0.283847,0.599994,-0.410123,0.027908,1.258198,1
-11.369065,-4.883831,-0.585078,0.877866,3.741158,2.473274,-11.11631,-1.699942,-1.759562,-0.799131,-1.605824,-0.144582,0.575101,1.245833,-0.430344,-0.01403,2.405334,-0.110328,-0.604643,2.750004,-4.241881,0.262725,1.112465,2.464259,0.833094,-0.75484,0.849554,-1.185469,1.070794,0.255505,-2.742877,-1.771166,-0.466014,0.772659,-0.731083,-0.056144,-2.054907,-0.197015,-0.554752,0.032613,1.861157,0.497671,1.123091,0.425941,-0.679944,-0.493587,0.4098,0.110007,0.520908,-1.020362,0.689552,-0.188469,0.528918,-0.118134,-1.653706,-0.493036,-0.861361,-2.179782,-0.558611,-0.38777,-1.971543,-1.319126,-0.956298,-0.481755,1
-10.51409,-6.491806,6.151993,-1.25201,5.515307,3.714241,-6.570794,-8.227767,-1.256156,-0.731432,0.682052,1.804529,3.769788,1.433909,1.11115,1.650582,2.272359,-1.708254,-3.47453,3.655705,-0.601759,0.588378,5.220925,0.555368,1.004379,-0.923745,1.981764,0.680214,1.512772,1.631879,-1.266916,0.57701,1.081431,0.974118,0.298651,-2.031345,-0.619486,1.018545,0.257881,-0.901167,-1.503319,0.123737,-0.953066,-0.50657,1.401076,-1.400989,0.621462,-1.309251,0.631253,-0.347585,-1.061422,-0.81054,1.276428,-0.602043,-0.50575,-0.849081,-0.100645,-2.164716,-0.496282,-0.832366,1.086082,-0.4256,0.455511,-0.288943,1
-8.051948,-9.377154,5.506817,-1.856647,1.634587,3.039572,-5.559095,-7.663513,-0.243514,2.095372,-1.974387,-0.248217,2.531984,-0.768942,-1.400395,-1.018147,2.737019,-0.197224,1.307338,3.488069,-2.931728,0.275851,-1.172537,-0.410896,-2.357771,0.139413,2.707522,-0.445088,0.1307,-0.445814,-2.902345,1.485006,-0.970605,2.057997,-2.363257,2.132974,0.069477,-1.004178,0.825588,-1.579823,-3.506903,-0.032573,3.249827,0.40822,-1.044817,-0.382425,-1.236641,-2.28989,-0.663211,-0.210227,1.51162,-1.406262,-0.911894,-0.180114,1.368177,0.943047,-0.417129,0.044573,0.273533,0.03356,0.712809,0.86952,-0.211349,0.155204,1
-11.246653,-2.913258,5.125061,-3.387121,2.60795,2.764832,0.082757,-7.616473,-0.474569,3.063232,7.203251,3.839007,-1.8644,-2.48161,1.188141,-0.408743,4.520901,-0.495055,2.800198,3.559073,-3.517463,-0.762204,5.974851,2.673498,-1.499621,-0.979502,1.325426,2.591915,0.235116,-1.294386,-2.011971,0.457399,-3.871832,-2.459057,0.825347,0.343831,-3.007216,-1.459275,-1.78524,0.09931,-0.937554,-0.158319,1.568087,-0.638139,1.679001,0.841206,0.991382,-0.405065,1.54562,0.123356,-2.068951,-0.424396,0.546958,1.259473,0.587897,0.607197,-0.969887,1.012268,-0.44045,1.68389,0.19908,0.663508,0.430753,0.353582,1
-6.212445,-9.227741,-2.765569,2.253588,-0.834699,-4.582232,-8.943847,-3.021813,5.135721,-6.211179,0.488738,-0.955584,4.325255,-0.756598,-2.097861,1.991796,-3.416694,3.140376,0.586345,2.828546,-0.789887,-3.225732,1.666817,1.568646,-4.179899,2.301671,-1.047797,1.941181,1.468395,-2.11427,-1.564852,1.165762,-3.083288,-0.499674,0.128135,-0.723214,-1.815535,0.709527,0.319306,-0.54569,0.325623,-0.430765,0.84671,1.739524,1.518017,0.409382,-1.339885,-1.015061,-0.339854,1.638154,-1.413105,1.594902,-0.537426,-0.691375,0.732702,0.069451,-0.640781,-0.231029,0.017684,1.283215,0.117815,-0.970744,0.907443,-0.100822,1
-7.57416,1.65163,3.254217,-0.581483,2.860181,2.754985,0.636932,0.576259,-1.434079,1.447325,-1.248571,6.900125,-1.410027,5.639353,-1.512973,-2.008288,1.534684,-2.354757,-1.70866,3.835383,-2.270166,4.191828,8.380224,2.482915,1.885838,0.029814,6.139807,-0.444207,-0.766062,1.509501,-4.272257,-0.055557,1.140242,-2.272291,1.900645,-3.259071,-1.032399,-1.218414,-0.196908,-1.3518,0.623645,1.938563,0.172283,0.590488,0.964131,1.25636,-0.55023,-0.200927,1.362011,0.164465,0.557976,-1.156239,2.172825,0.547015,-0.727574,-0.553333,1.398702,0.041659,-0.011309,-1.357902,-0.540715,-0.496059,1.217568,-1.692554,1
-10.189362,-9.162748,3.954488,-1.145761,-0.91087,2.745497,-8.857653,-4.210859,-1.440666,1.277294,-1.699848,1.304322,0.876851,0.5026,-1.408758,0.671122,0.191231,0.874464,3.9025,3.375787,-2.006891,-0.338593,-2.403369,0.250948,3.021019,-1.885463,2.985806,-1.511921,-1.256664,-0.866474,-0.749663,0.69842,-1.229094,0.85036,-1.014725,1.226044,0.063512,-0.810455,-1.860625,-0.764826,-0.248924,0.02254,1.78625,0.171888,-1.552777,0.779008,-2.13742,-1.100919,-1.024421,1.06779,-0.725293,-0.682588,1.094954,-0.737811,-1.020309,0.763277,0.833074,0.019008,0.506473,0.869049,-0.366607,0.459839,-0.036615,-0.458675,1
-12.912262,-11.994319,5.040722,-2.379838,3.088237,-0.418706,-8.186974,0.069783,0.3005,-0.670555,-2.811366,-0.719374,-0.654115,-0.244227,-0.839496,2.529826,-3.212289,-0.345963,-0.520993,0.682133,-1.189965,-0.00093,1.811725,0.772941,-1.173548,-1.515705,1.267522,-0.520695,-0.728398,0.472287,-0.625988,0.731897,-2.127207,-1.396978,0.717595,-0.548181,-0.908465,-0.85492,-0.598425,-0.71938,0.806859,0.305969,0.562474,-0.115196,1.820228,0.750217,-0.508031,0.815979,-1.423891,0.486039,-0.187495,1.253625,-0.005318,-0.63881,-1.643589,0.063384,-1.32112,1.366487,-0.110064,0.371297,0.121152,0.044564,2.32285,2.174437,1
-1.648001,-9.578386,-1.629712,-0.237047,-2.546554,-4.120603,-6.449306,-4.482819,2.865459,-4.620585,0.999044,-2.537701,8.443922,-0.726365,-0.234321,1.492867,0.36235,4.006923,1.657204,4.857579,1.306301,-4.265302,0.495788,0.950637,-3.171216,1.039677,1.073657,-0.245868,2.945393,0.347752,-0.790313,2.959888,-1.935239,1.034021,-0.414903,-1.216579,-0.467557,0.006334,0.041659,-0.543459,-1.129979,0.332839,-0.122214,2.2697,-0.237788,1.018951,-1.789826,-1.065396,-1.106599,1.440463,-1.754699,2.577935,-0.202251,0.443956,1.101233,0.686315,-0.36555,-0.788242,0.688027,1.320072,-0.559003,0.08346,-1.306512,0.788529,1
-11.143446,-8.549856,7.77387,-1.832496,4.547613,3.057963,-3.408979,-2.099591,0.844688,-0.806124,-2.641211,2.44824,2.882221,-1.032305,-2.351422,-3.162859,1.567826,2.101935,-0.923565,1.731087,-3.709543,0.486251,-0.961625,2.779844,1.353533,-0.088457,3.458637,-1.599083,-0.786657,-0.641041,-0.707642,0.613735,-2.3311,1.962261,1.030625,0.55885,0.012305,1.102105,-3.291615,-1.61129,-0.58736,1.109277,2.526166,0.70015,0.186136,-0.232551,-1.077902,-0.783857,0.874854,-1.018107,0.966118,-0.35374,-0.099471,1.189158,0.373701,0.938745,-0.480313,0.938034,-0.192399,-1.809011,1.245931,1.642013,-1.071442,-0.35883,1
-12.460606,1.380314,2.721252,-1.583925,3.18949,5.265972,-3.57064,-1.06464,-1.440195,-3.010185,0.836857,5.639427,-0.729145,1.478612,3.749225,0.763154,4.282284,-0.972628,-1.675016,2.172732,-5.534925,2.618216,4.110248,2.705889,-0.592036,1.372327,3.523822,2.229735,1.367555,-0.683586,-3.056859,1.009312,0.421862,-0.410556,-0.831963,-2.423582,-0.052199,-1.401106,0.117543,-0.137096,2.140386,0.659834,0.714715,-2.353091,-0.993395,0.437882,0.768434,0.706393,1.289473,1.554284,0.715699,-2.320292,0.338349,-1.384999,-0.397692,1.013536,-1.17996,-2.396755,0.455997,-1.335666,0.187519,0.461608,0.862383,-1.226234,1
-10.036885,-9.103778,7.29654,-4.20577,3.75024,2.346905,-7.049078,-9.427779,-0.079288,0.964657,0.037759,0.463602,3.63005,2.095015,0.394497,1.230126,-0.608827,0.491466,-2.408941,3.500771,-1.487343,-1.268927,3.632965,-1.427705,-1.599597,0.354061,2.773459,-1.646722,2.575468,0.70331,-2.021309,-1.548646,0.577371,1.133902,-0.106302,0.687571,-0.244433,0.260439,-0.080225,-0.986073,-1.400392,1.500839,0.811721,0.232319,1.224838,0.981967,0.679505,-0.142178,-0.575604,0.609181,-0.91291,-0.15726,2.535835,1.034337,0.363676,-0.757699,0.053142,1.096033,1.074287,0.183558,0.532835,-0.642165,-0.628999,0.469393,1
-12.255024,-3.163766,2.083426,-2.767204,1.481776,3.992457,-8.366144,-2.673267,-0.089787,2.546963,-0.861143,3.447219,-3.709128,3.458011,0.525558,-2.321245,2.429171,-1.857218,0.461274,2.083352,-4.236346,2.120236,3.996418,2.686454,-0.694786,2.709048,1.736825,1.629049,-0.91104,-1.600214,-2.389228,0.010084,-1.011994,-0.307029,-1.146974,-1.437155,-0.092252,-0.366033,-0.907747,1.651065,-0.238936,-0.214021,0.693631,-0.893657,0.620473,0.147062,-0.294007,0.591204,-0.004957,0.784798,-0.444464,-0.087085,0.992439,-1.346908,-0.166139,-0.235902,-0.109248,-0.732112,-0.179511,-0.523146,0.307149,-1.137687,0.819141,-1.102454,1
-11.627169,-10.20468,12.242074,-0.640677,2.906775,2.610504,-2.171159,-3.077776,4.54044,1.608893,-3.137456,0.489068,1.64754,2.101707,0.432855,3.743797,-4.985837,1.300105,-2.715851,2.29097,-1.763791,1.267466,1.712976,1.281453,-1.981437,0.695101,0.719894,-0.628766,0.186543,-0.862265,-0.220183,0.175135,0.084728,-1.482741,1.741519,-0.687282,1.139202,1.001433,-1.390094,0.520905,-2.096866,1.542074,-0.443696,-0.850146,1.135844,-0.615804,0.349807,0.516478,0.984795,3.343737,-0.507737,-0.06389,-0.638754,-1.423026,-1.654069,-0.464116,-0.24504,-0.321537,-1.002206,-1.928913,-0.963482,0.648889,1.744295,0.993186,1
-10.945512,-3.897467,3.021352,-0.669693,1.869041,0.49671,-6.132021,2.863685,0.161472,-0.316733,-3.248635,4.731298,-1.662916,8.199722,-0.746396,-1.633548,-0.230473,0.342169,-2.43122,0.794822,-0.462252,1.950717,2.89752,0.172472,3.175911,-0.200221,5.350182,-1.899706,-0.568513,1.366887,-0.871655,0.825428,2.371287,-0.07769,-1.799562,-2.57415,-0.505015,1.857641,0.38732,-0.053916,-0.287985,1.743814,1.15628,-0.486449,-0.996114,1.300739,0.659425,-2.146101,1.032555,0.619786,0.448074,-1.097546,2.144276,-0.45357,0.3931,-2.641629,-0.871003,-0.294684,0.607654,0.554671,-0.60242,-0.534666,1.993214,-1.610069,1
-11.612881,-10.880054,4.883541,-1.51269,2.371443,-0.258101,-9.493109,-4.980953,1.107776,0.042383,-0.622028,-1.60199,2.014394,-0.049764,-2.53571,1.348345,0.00969,1.296562,0.438687,0.138719,0.701361,-0.817949,2.865615,-2.176053,-1.610832,-1.07301,1.225247,0.956164,0.854254,0.511521,-1.501364,1.45301,-0.911992,0.184016,0.419384,0.493173,-1.520844,0.469009,1.362824,-0.322931,-1.17227,0.110695,0.56603,1.066557,1.712459,0.36449,-1.424217,-1.070254,-0.952958,0.072537,-0.481173,-0.756158,0.944482,-1.535709,1.082779,0.065364,-0.03216,-1.094939,0.891892,0.571518,-0.142531,0.536221,0.587489,1.743682,1
